I,II,RESP,SCG,timestamp
-0.004,0.059,1.884,0.529,0.012400000000070577
-0.004,0.059,1.884,0.488,0.012600000000020373
-0.003,0.059,1.883,0.461,0.012799999999970169
-0.003,0.059,1.883,0.434,0.012999999999919964
-0.003,0.059,1.883,0.407,0.01319999999986976
-0.003,0.059,1.883,0.366,0.013400000000274304
-0.002,0.059,1.882,0.339,0.0136000000002241
-0.002,0.059,1.882,0.312,0.013800000000173895
-0.002,0.059,1.882,0.285,0.014000000000123691
-0.002,0.059,1.882,0.285,0.014200000000073487
-0.002,0.059,1.881,0.244,0.014400000000023283
-0.002,0.059,1.881,0.244,0.014599999999973079
-0.002,0.059,1.881,0.217,0.014799999999922875
-0.001,0.059,1.88,0.217,0.01499999999987267
-0.001,0.059,1.88,0.217,0.015200000000277214
-0.001,0.059,1.88,0.19,0.01540000000022701
-0.001,0.059,1.879,0.19,0.015600000000176806
-0.001,0.059,1.879,0.163,0.0158000000001266
-0.001,0.059,1.879,0.122,0.016000000000076398
-0.0,0.059,1.879,0.095,0.016200000000026193
-0.0,0.059,1.878,0.068,0.01639999999997599
0.0,0.059,1.878,0.041,0.016599999999925785
0.0,0.059,1.878,0.0,0.01679999999987558
0.0,0.059,1.877,-0.027,0.017000000000280124
0.0,0.059,1.877,-0.054,0.01720000000022992
0.001,0.059,1.877,-0.081,0.017400000000179716
0.001,0.059,1.877,-0.122,0.017600000000129512
0.001,0.059,1.877,-0.149,0.017800000000079308
0.001,0.059,1.876,-0.203,0.018000000000029104
0.001,0.059,1.876,-0.244,0.0181999999999789
0.002,0.059,1.876,-0.244,0.018399999999928696
0.002,0.059,1.875,-0.271,0.01859999999987849
0.002,0.059,1.875,-0.298,0.018800000000283035
0.002,0.059,1.875,-0.325,0.01900000000023283
0.002,0.059,1.874,-0.325,0.019200000000182627
0.002,0.06,1.874,-0.366,0.019400000000132422
0.002,0.06,1.874,-0.366,0.01960000000008222
0.003,0.06,1.873,-0.393,0.019800000000032014
0.003,0.06,1.873,-0.393,0.01999999999998181
0.003,0.06,1.873,-0.393,0.020199999999931606
0.003,0.06,1.873,-0.42,0.020399999999881402
0.004,0.06,1.872,-0.42,0.020600000000285945
0.004,0.06,1.872,-0.42,0.02080000000023574
0.004,0.06,1.872,-0.42,0.021000000000185537
0.004,0.06,1.871,-0.42,0.021200000000135333
0.005,0.06,1.871,-0.447,0.02140000000008513
0.005,0.06,1.871,-0.447,0.021600000000034925
0.005,0.06,1.87,-0.488,0.02179999999998472
0.005,0.06,1.87,-0.488,0.021999999999934516
0.005,0.06,1.87,-0.515,0.022199999999884312
0.005,0.06,1.869,-0.515,0.022400000000288856
0.006,0.06,1.869,-0.542,0.02260000000023865
0.006,0.06,1.869,-0.542,0.022800000000188447
0.006,0.061,1.869,-0.569,0.023000000000138243
0.007,0.061,1.868,-0.569,0.02320000000008804
0.007,0.061,1.868,-0.61,0.023400000000037835
0.007,0.061,1.868,-0.61,0.02359999999998763
0.007,0.061,1.867,-0.637,0.023799999999937427
0.008,0.061,1.867,-0.637,0.023999999999887223
0.008,0.061,1.867,-0.664,0.024200000000291766
0.008,0.061,1.866,-0.691,0.024400000000241562
0.008,0.062,1.866,-0.691,0.024600000000191358
0.009,0.062,1.866,-0.732,0.024800000000141154
0.009,0.062,1.866,-0.732,0.02500000000009095
0.009,0.062,1.865,-0.759,0.025200000000040745
0.009,0.062,1.865,-0.759,0.02539999999999054
0.009,0.062,1.865,-0.786,0.025599999999940337
0.01,0.063,1.864,-0.786,0.025799999999890133
0.01,0.063,1.864,-0.813,0.026000000000294676
0.01,0.063,1.864,-0.813,0.026200000000244472
0.01,0.063,1.863,-0.813,0.026400000000194268
0.011,0.063,1.863,-0.813,0.026600000000144064
0.011,0.063,1.863,-0.813,0.02680000000009386
0.011,0.063,1.862,-0.813,0.027000000000043656
0.011,0.063,1.862,-0.813,0.02719999999999345
0.012,0.064,1.862,-0.813,0.027399999999943248
0.012,0.064,1.862,-0.786,0.027599999999893043
0.012,0.064,1.861,-0.786,0.027800000000297587
0.012,0.064,1.861,-0.786,0.028000000000247383
0.013,0.064,1.861,-0.786,0.02820000000019718
0.013,0.065,1.86,-0.786,0.028400000000146974
0.013,0.065,1.86,-0.786,0.02860000000009677
0.013,0.065,1.859,-0.786,0.028800000000046566
0.013,0.065,1.859,-0.786,0.028999999999996362
0.013,0.065,1.859,-0.813,0.029199999999946158
0.014,0.066,1.858,-0.813,0.029399999999895954
0.014,0.066,1.858,-0.854,0.029600000000300497
0.014,0.066,1.858,-0.881,0.029800000000250293
0.015,0.067,1.858,-0.881,0.03000000000020009
0.015,0.067,1.857,-0.908,0.030200000000149885
0.015,0.067,1.857,-0.908,0.03040000000009968
0.016,0.067,1.857,-0.935,0.030600000000049477
0.016,0.067,1.856,-0.976,0.030799999999999272
0.016,0.068,1.856,-0.976,0.03099999999994907
0.017,0.068,1.856,-0.976,0.031199999999898864
0.017,0.068,1.855,-1.003,0.03140000000030341
0.017,0.069,1.855,-1.003,0.0316000000002532
0.018,0.069,1.855,-1.03,0.031800000000203
0.018,0.069,1.854,-1.057,0.032000000000152795
0.018,0.07,1.854,-1.057,0.03220000000010259
0.019,0.07,1.854,-1.098,0.03240000000005239
0.019,0.07,1.853,-1.125,0.03260000000000218
0.02,0.07,1.853,-1.152,0.03279999999995198
0.02,0.07,1.853,-1.179,0.032999999999901775
0.02,0.071,1.852,-1.22,0.03320000000030632
0.02,0.071,1.852,-1.247,0.033400000000256114
0.021,0.071,1.851,-1.274,0.03360000000020591
0.021,0.072,1.851,-1.274,0.033800000000155705
0.021,0.072,1.851,-1.274,0.0340000000001055
0.021,0.072,1.851,-1.274,0.0342000000000553
0.022,0.072,1.85,-1.274,0.03440000000000509
0.022,0.073,1.85,-1.274,0.03459999999995489
0.022,0.073,1.85,-1.274,0.034799999999904685
0.022,0.073,1.849,-1.247,0.03500000000030923
0.023,0.073,1.849,-1.247,0.035200000000259024
0.023,0.073,1.848,-1.247,0.03540000000020882
0.023,0.074,1.848,-1.22,0.035600000000158616
0.023,0.074,1.848,-1.22,0.03580000000010841
0.023,0.074,1.847,-1.22,0.03600000000005821
0.024,0.074,1.847,-1.22,0.036200000000008004
0.024,0.074,1.847,-1.22,0.0363999999999578
0.024,0.075,1.847,-1.22,0.036599999999907595
0.024,0.075,1.846,-1.247,0.03680000000031214
0.025,0.075,1.846,-1.247,0.037000000000261934
0.025,0.075,1.845,-1.247,0.03720000000021173
0.025,0.076,1.845,-1.274,0.037400000000161526
0.026,0.076,1.845,-1.301,0.03760000000011132
0.026,0.076,1.844,-1.301,0.03780000000006112
0.026,0.076,1.844,-1.342,0.038000000000010914
0.027,0.077,1.844,-1.342,0.03819999999996071
0.027,0.077,1.843,-1.342,0.038399999999910506
0.027,0.077,1.843,-1.342,0.03860000000031505
0.027,0.077,1.843,-1.369,0.038800000000264845
0.028,0.078,1.842,-1.369,0.03900000000021464
0.028,0.078,1.842,-1.369,0.03920000000016444
0.028,0.078,1.842,-1.369,0.03940000000011423
0.029,0.078,1.841,-1.396,0.03960000000006403
0.029,0.078,1.841,-1.396,0.039800000000013824
0.029,0.078,1.84,-1.396,0.03999999999996362
0.03,0.079,1.84,-1.396,0.040199999999913416
0.03,0.079,1.84,-1.396,0.04040000000031796
0.03,0.079,1.84,-1.369,0.040600000000267755
0.03,0.079,1.839,-1.369,0.04080000000021755
0.031,0.079,1.839,-1.369,0.04100000000016735
0.031,0.08,1.838,-1.369,0.04120000000011714
0.031,0.08,1.838,-1.369,0.04140000000006694
0.032,0.08,1.838,-1.342,0.041600000000016735
0.032,0.08,1.837,-1.342,0.04179999999996653
0.032,0.08,1.837,-1.342,0.041999999999916326
0.033,0.08,1.836,-1.301,0.04219999999986612
0.033,0.081,1.836,-1.301,0.042400000000270666
0.033,0.081,1.836,-1.274,0.04260000000022046
0.034,0.081,1.836,-1.274,0.04280000000017026
0.034,0.081,1.835,-1.274,0.04300000000012005
0.034,0.081,1.835,-1.274,0.04320000000006985
0.035,0.081,1.834,-1.274,0.043400000000019645
0.035,0.081,1.834,-1.274,0.04359999999996944
0.035,0.081,1.834,-1.301,0.04379999999991924
0.036,0.082,1.834,-1.301,0.04399999999986903
0.036,0.082,1.833,-1.301,0.044200000000273576
0.036,0.082,1.833,-1.301,0.04440000000022337
0.037,0.082,1.832,-1.301,0.04460000000017317
0.037,0.082,1.832,-1.301,0.044800000000122964
0.038,0.082,1.832,-1.301,0.04500000000007276
0.038,0.082,1.831,-1.301,0.045200000000022555
0.038,0.082,1.831,-1.301,0.04539999999997235
0.038,0.083,1.83,-1.301,0.04559999999992215
0.039,0.083,1.83,-1.301,0.04579999999987194
0.039,0.083,1.83,-1.274,0.046000000000276486
0.04,0.083,1.83,-1.274,0.04620000000022628
0.04,0.083,1.829,-1.274,0.04640000000017608
0.041,0.083,1.829,-1.274,0.046600000000125874
0.041,0.083,1.828,-1.274,0.04680000000007567
0.042,0.083,1.828,-1.247,0.047000000000025466
0.042,0.083,1.828,-1.247,0.04719999999997526
0.042,0.084,1.827,-1.247,0.04739999999992506
0.043,0.084,1.827,-1.247,0.047599999999874854
0.043,0.084,1.826,-1.247,0.0478000000002794
0.044,0.084,1.826,-1.247,0.04800000000022919
0.044,0.084,1.826,-1.22,0.04820000000017899
0.045,0.084,1.825,-1.22,0.048400000000128784
0.045,0.084,1.825,-1.179,0.04860000000007858
0.045,0.084,1.825,-1.179,0.048800000000028376
0.046,0.084,1.824,-1.152,0.04899999999997817
0.046,0.085,1.824,-1.152,0.04919999999992797
0.047,0.085,1.823,-1.152,0.049399999999877764
0.047,0.085,1.823,-1.152,0.04960000000028231
0.048,0.085,1.823,-1.125,0.0498000000002321
0.048,0.085,1.822,-1.125,0.0500000000001819
0.049,0.085,1.822,-1.125,0.050200000000131695
0.049,0.085,1.822,-1.125,0.05040000000008149
0.05,0.085,1.821,-1.125,0.05060000000003129
0.05,0.085,1.821,-1.125,0.05079999999998108
0.051,0.086,1.82,-1.125,0.05099999999993088
0.051,0.086,1.82,-1.125,0.051199999999880674
0.052,0.086,1.82,-1.125,0.05140000000028522
0.052,0.086,1.819,-1.098,0.05160000000023501
0.052,0.086,1.819,-1.098,0.05180000000018481
0.053,0.087,1.819,-1.098,0.052000000000134605
0.053,0.087,1.818,-1.098,0.0522000000000844
0.054,0.087,1.818,-1.057,0.0524000000000342
0.054,0.087,1.817,-1.057,0.05259999999998399
0.054,0.088,1.817,-1.057,0.05279999999993379
0.055,0.088,1.817,-1.03,0.052999999999883585
0.055,0.088,1.816,-1.003,0.05320000000028813
0.056,0.088,1.816,-1.003,0.053400000000237924
0.056,0.088,1.815,-0.976,0.05360000000018772
0.056,0.088,1.815,-0.935,0.053800000000137516
0.057,0.089,1.815,-0.908,0.05400000000008731
0.057,0.089,1.814,-0.881,0.05420000000003711
0.058,0.089,1.814,-0.854,0.0543999999999869
0.058,0.089,1.813,-0.813,0.0545999999999367
0.058,0.09,1.813,-0.786,0.054799999999886495
0.059,0.09,1.813,-0.786,0.05500000000029104
0.059,0.09,1.812,-0.759,0.055200000000240834
0.06,0.091,1.812,-0.732,0.05540000000019063
0.06,0.091,1.811,-0.732,0.055600000000140426
0.06,0.091,1.811,-0.732,0.05580000000009022
0.061,0.091,1.811,-0.691,0.05600000000004002
0.061,0.092,1.81,-0.691,0.056199999999989814
0.062,0.092,1.81,-0.691,0.05639999999993961
0.062,0.092,1.809,-0.691,0.056599999999889405
0.063,0.092,1.809,-0.691,0.05680000000029395
0.063,0.092,1.809,-0.691,0.057000000000243745
0.063,0.093,1.808,-0.664,0.05720000000019354
0.064,0.093,1.808,-0.664,0.057400000000143336
0.064,0.093,1.808,-0.664,0.05760000000009313
0.065,0.094,1.807,-0.664,0.05780000000004293
0.065,0.094,1.807,-0.637,0.057999999999992724
0.066,0.094,1.806,-0.637,0.05819999999994252
0.066,0.095,1.806,-0.637,0.058399999999892316
0.067,0.095,1.805,-0.61,0.05860000000029686
0.067,0.095,1.805,-0.61,0.058800000000246655
0.067,0.096,1.805,-0.569,0.05900000000019645
0.068,0.096,1.804,-0.569,0.05920000000014625
0.068,0.096,1.804,-0.542,0.05940000000009604
0.069,0.096,1.804,-0.515,0.05960000000004584
0.069,0.097,1.803,-0.515,0.059799999999995634
0.07,0.097,1.803,-0.488,0.05999999999994543
0.07,0.098,1.802,-0.447,0.060199999999895226
0.07,0.098,1.802,-0.42,0.06040000000029977
0.071,0.098,1.801,-0.42,0.060600000000249565
0.071,0.099,1.801,-0.393,0.06080000000019936
0.072,0.099,1.8,-0.393,0.06100000000014916
0.072,0.099,1.8,-0.366,0.06120000000009895
0.073,0.099,1.8,-0.366,0.06140000000004875
0.073,0.1,1.799,-0.325,0.061599999999998545
0.073,0.1,1.799,-0.325,0.06179999999994834
0.074,0.101,1.798,-0.325,0.06199999999989814
0.074,0.101,1.798,-0.298,0.06220000000030268
0.074,0.101,1.798,-0.298,0.062400000000252476
0.075,0.102,1.797,-0.298,0.06260000000020227
0.075,0.102,1.797,-0.271,0.06280000000015207
0.076,0.102,1.797,-0.271,0.06300000000010186
0.076,0.103,1.796,-0.271,0.06320000000005166
0.077,0.103,1.796,-0.271,0.06340000000000146
0.077,0.103,1.795,-0.244,0.06359999999995125
0.078,0.104,1.795,-0.244,0.06379999999990105
0.078,0.104,1.794,-0.244,0.06400000000030559
0.078,0.104,1.794,-0.244,0.06420000000025539
0.079,0.105,1.793,-0.244,0.06440000000020518
0.079,0.105,1.793,-0.244,0.06460000000015498
0.08,0.106,1.793,-0.244,0.06480000000010477
0.08,0.106,1.792,-0.244,0.06500000000005457
0.081,0.106,1.792,-0.203,0.06520000000000437
0.081,0.107,1.791,-0.203,0.06539999999995416
0.081,0.107,1.791,-0.203,0.06559999999990396
0.082,0.107,1.79,-0.176,0.0658000000003085
0.082,0.107,1.79,-0.149,0.0660000000002583
0.083,0.108,1.789,-0.122,0.06620000000020809
0.083,0.108,1.789,-0.081,0.06640000000015789
0.084,0.108,1.789,-0.054,0.06660000000010768
0.084,0.109,1.788,0.0,0.06680000000005748
0.085,0.109,1.788,0.041,0.06700000000000728
0.085,0.11,1.787,0.068,0.06719999999995707
0.085,0.11,1.787,0.095,0.06739999999990687
0.086,0.11,1.787,0.122,0.06760000000031141
0.086,0.11,1.786,0.122,0.0678000000002612
0.087,0.111,1.786,0.163,0.068000000000211
0.087,0.111,1.785,0.19,0.0682000000001608
0.088,0.111,1.785,0.19,0.0684000000001106
0.088,0.112,1.784,0.217,0.06860000000006039
0.088,0.112,1.784,0.244,0.06880000000001019
0.089,0.112,1.783,0.244,0.06899999999995998
0.089,0.113,1.783,0.285,0.06919999999990978
0.09,0.113,1.782,0.285,0.06940000000031432
0.09,0.113,1.782,0.312,0.06960000000026412
0.091,0.114,1.782,0.339,0.06980000000021391
0.092,0.114,1.781,0.339,0.07000000000016371
0.092,0.114,1.781,0.366,0.0702000000001135
0.092,0.114,1.78,0.366,0.0704000000000633
0.093,0.115,1.78,0.366,0.0706000000000131
0.093,0.115,1.779,0.366,0.07079999999996289
0.094,0.115,1.779,0.407,0.07099999999991269
0.094,0.116,1.778,0.407,0.07120000000031723
0.095,0.116,1.778,0.407,0.07140000000026703
0.096,0.116,1.778,0.407,0.07160000000021682
0.096,0.117,1.777,0.407,0.07180000000016662
0.096,0.117,1.777,0.407,0.07200000000011642
0.097,0.117,1.776,0.407,0.07220000000006621
0.098,0.117,1.776,0.407,0.07240000000001601
0.098,0.117,1.775,0.407,0.0725999999999658
0.099,0.118,1.775,0.407,0.0727999999999156
0.099,0.118,1.774,0.407,0.0729999999998654
0.099,0.118,1.774,0.407,0.07320000000026994
0.1,0.119,1.773,0.434,0.07340000000021973
0.101,0.119,1.773,0.434,0.07360000000016953
0.101,0.119,1.772,0.434,0.07380000000011933
0.102,0.119,1.772,0.434,0.07400000000006912
0.102,0.12,1.772,0.434,0.07420000000001892
0.103,0.12,1.771,0.434,0.07439999999996871
0.103,0.12,1.771,0.461,0.07459999999991851
0.104,0.121,1.77,0.461,0.0747999999998683
0.104,0.121,1.77,0.488,0.07500000000027285
0.105,0.121,1.769,0.488,0.07520000000022264
0.105,0.121,1.768,0.529,0.07540000000017244
0.106,0.121,1.768,0.556,0.07560000000012224
0.106,0.121,1.768,0.583,0.07580000000007203
0.107,0.122,1.767,0.61,0.07600000000002183
0.107,0.122,1.767,0.61,0.07619999999997162
0.108,0.122,1.766,0.651,0.07639999999992142
0.108,0.123,1.766,0.678,0.07659999999987122
0.109,0.123,1.765,0.705,0.07680000000027576
0.109,0.123,1.765,0.732,0.07700000000022555
0.11,0.123,1.764,0.732,0.07720000000017535
0.11,0.124,1.764,0.773,0.07740000000012515
0.111,0.124,1.763,0.773,0.07760000000007494
0.111,0.124,1.763,0.773,0.07780000000002474
0.112,0.124,1.762,0.8,0.07799999999997453
0.112,0.125,1.762,0.8,0.07819999999992433
0.113,0.125,1.761,0.8,0.07839999999987413
0.113,0.125,1.761,0.8,0.07860000000027867
0.114,0.125,1.76,0.8,0.07880000000022847
0.114,0.125,1.76,0.8,0.07900000000017826
0.115,0.126,1.759,0.773,0.07920000000012806
0.115,0.126,1.759,0.773,0.07940000000007785
0.116,0.126,1.758,0.773,0.07960000000002765
0.116,0.126,1.758,0.773,0.07979999999997744
0.117,0.127,1.757,0.773,0.07999999999992724
0.117,0.127,1.757,0.773,0.08019999999987704
0.117,0.127,1.756,0.773,0.08040000000028158
0.118,0.127,1.756,0.773,0.08060000000023138
0.118,0.127,1.755,0.8,0.08080000000018117
0.119,0.128,1.755,0.827,0.08100000000013097
0.119,0.128,1.754,0.827,0.08120000000008076
0.12,0.128,1.754,0.854,0.08140000000003056
0.12,0.128,1.753,0.895,0.08159999999998035
0.121,0.128,1.753,0.895,0.08179999999993015
0.121,0.128,1.752,0.922,0.08199999999987995
0.121,0.129,1.752,0.922,0.08220000000028449
0.122,0.129,1.751,0.949,0.08240000000023429
0.122,0.129,1.751,0.949,0.08260000000018408
0.123,0.129,1.75,0.949,0.08280000000013388
0.123,0.129,1.75,0.976,0.08300000000008367
0.124,0.13,1.749,0.976,0.08320000000003347
0.124,0.13,1.749,0.976,0.08339999999998327
0.125,0.13,1.748,0.949,0.08359999999993306
0.125,0.13,1.748,0.949,0.08379999999988286
0.126,0.13,1.747,0.922,0.0840000000002874
0.126,0.131,1.747,0.922,0.0842000000002372
0.127,0.131,1.746,0.922,0.08440000000018699
0.127,0.131,1.746,0.895,0.08460000000013679
0.128,0.131,1.745,0.854,0.08480000000008658
0.128,0.131,1.745,0.854,0.08500000000003638
0.129,0.132,1.744,0.827,0.08519999999998618
0.129,0.132,1.743,0.8,0.08539999999993597
0.13,0.132,1.743,0.773,0.08559999999988577
0.13,0.132,1.743,0.773,0.08580000000029031
0.131,0.132,1.742,0.732,0.0860000000002401
0.131,0.132,1.741,0.705,0.0862000000001899
0.132,0.132,1.741,0.678,0.0864000000001397
0.132,0.133,1.74,0.678,0.0866000000000895
0.133,0.133,1.74,0.651,0.08680000000003929
0.133,0.133,1.739,0.651,0.08699999999998909
0.134,0.133,1.739,0.651,0.08719999999993888
0.134,0.133,1.738,0.651,0.08739999999988868
0.135,0.133,1.738,0.651,0.08760000000029322
0.135,0.133,1.737,0.651,0.08780000000024302
0.136,0.134,1.737,0.651,0.08800000000019281
0.136,0.134,1.736,0.651,0.08820000000014261
0.137,0.134,1.735,0.651,0.0884000000000924
0.137,0.134,1.735,0.678,0.0886000000000422
0.138,0.134,1.735,0.678,0.088799999999992
0.138,0.134,1.734,0.678,0.08899999999994179
0.139,0.134,1.733,0.678,0.08919999999989159
0.139,0.134,1.733,0.678,0.08940000000029613
0.139,0.134,1.732,0.678,0.08960000000024593
0.14,0.134,1.732,0.651,0.08980000000019572
0.14,0.134,1.731,0.651,0.09000000000014552
0.141,0.135,1.731,0.651,0.09020000000009532
0.141,0.135,1.73,0.651,0.09040000000004511
0.142,0.135,1.73,0.61,0.0905999999999949
0.142,0.135,1.729,0.61,0.0907999999999447
0.142,0.135,1.729,0.61,0.0909999999998945
0.143,0.135,1.728,0.583,0.09120000000029904
0.143,0.135,1.727,0.583,0.09140000000024884
0.144,0.135,1.727,0.556,0.09160000000019863
0.144,0.135,1.726,0.556,0.09180000000014843
0.145,0.135,1.726,0.529,0.09200000000009823
0.145,0.135,1.725,0.529,0.09220000000004802
0.145,0.135,1.724,0.488,0.09239999999999782
0.146,0.135,1.724,0.488,0.09259999999994761
0.146,0.135,1.723,0.488,0.09279999999989741
0.146,0.135,1.723,0.488,0.09300000000030195
0.147,0.135,1.722,0.461,0.09320000000025175
0.147,0.135,1.722,0.461,0.09340000000020154
0.147,0.135,1.721,0.461,0.09360000000015134
0.148,0.135,1.72,0.461,0.09380000000010114
0.148,0.135,1.72,0.461,0.09400000000005093
0.148,0.135,1.719,0.434,0.09420000000000073
0.149,0.135,1.719,0.434,0.09439999999995052
0.149,0.135,1.718,0.434,0.09459999999990032
0.149,0.135,1.718,0.434,0.09480000000030486
0.149,0.135,1.717,0.407,0.09500000000025466
0.15,0.135,1.717,0.407,0.09520000000020445
0.15,0.135,1.716,0.407,0.09540000000015425
0.15,0.135,1.715,0.407,0.09560000000010405
0.15,0.135,1.715,0.407,0.09580000000005384
0.15,0.135,1.714,0.366,0.09600000000000364
0.151,0.135,1.714,0.366,0.09619999999995343
0.151,0.135,1.713,0.366,0.09639999999990323
0.151,0.135,1.713,0.339,0.09660000000030777
0.152,0.135,1.712,0.339,0.09680000000025757
0.152,0.135,1.711,0.312,0.09700000000020736
0.152,0.135,1.711,0.285,0.09720000000015716
0.152,0.135,1.71,0.285,0.09740000000010696
0.153,0.135,1.71,0.244,0.09760000000005675
0.153,0.134,1.709,0.244,0.09780000000000655
0.153,0.134,1.708,0.217,0.09799999999995634
0.153,0.134,1.708,0.217,0.09819999999990614
0.153,0.134,1.707,0.19,0.09840000000031068
0.154,0.134,1.707,0.19,0.09860000000026048
0.154,0.134,1.706,0.19,0.09880000000021028
0.154,0.134,1.706,0.19,0.09900000000016007
0.154,0.134,1.705,0.19,0.09920000000010987
0.154,0.134,1.704,0.19,0.09940000000005966
0.155,0.134,1.704,0.19,0.09960000000000946
0.155,0.134,1.703,0.19,0.09979999999995925
0.155,0.134,1.703,0.163,0.09999999999990905
0.155,0.134,1.702,0.163,0.1002000000003136
0.155,0.134,1.701,0.122,0.10040000000026339
0.156,0.134,1.701,0.122,0.10060000000021319
0.156,0.134,1.7,0.095,0.10080000000016298
0.156,0.134,1.699,0.095,0.10100000000011278
0.156,0.134,1.699,0.068,0.10120000000006257
0.156,0.134,1.698,0.041,0.10140000000001237
0.156,0.134,1.698,0.0,0.10159999999996217
0.157,0.134,1.697,-0.027,0.10179999999991196
0.157,0.134,1.696,-0.054,0.1020000000003165
0.157,0.134,1.696,-0.081,0.1022000000002663
0.157,0.134,1.695,-0.122,0.1024000000002161
0.157,0.134,1.695,-0.149,0.10260000000016589
0.157,0.134,1.694,-0.176,0.10280000000011569
0.157,0.134,1.693,-0.203,0.10300000000006548
0.157,0.134,1.693,-0.244,0.10320000000001528
0.157,0.134,1.692,-0.271,0.10339999999996508
0.158,0.134,1.692,-0.298,0.10359999999991487
0.158,0.134,1.691,-0.325,0.10379999999986467
0.158,0.134,1.69,-0.325,0.10400000000026921
0.158,0.134,1.69,-0.366,0.104200000000219
0.158,0.135,1.689,-0.366,0.1044000000001688
0.158,0.135,1.688,-0.393,0.1046000000001186
0.159,0.135,1.688,-0.393,0.1048000000000684
0.159,0.135,1.687,-0.393,0.10500000000001819
0.159,0.135,1.687,-0.393,0.10519999999996799
0.159,0.135,1.686,-0.42,0.10539999999991778
0.159,0.135,1.685,-0.42,0.10559999999986758
0.16,0.135,1.685,-0.42,0.10580000000027212
0.16,0.135,1.684,-0.42,0.10600000000022192
0.16,0.135,1.683,-0.447,0.10620000000017171
0.16,0.135,1.683,-0.447,0.10640000000012151
0.16,0.135,1.682,-0.447,0.1066000000000713
0.16,0.135,1.681,-0.447,0.1068000000000211
0.161,0.135,1.681,-0.447,0.1069999999999709
0.161,0.135,1.68,-0.447,0.10719999999992069
0.161,0.135,1.68,-0.447,0.10739999999987049
0.161,0.135,1.679,-0.447,0.10760000000027503
0.161,0.135,1.678,-0.447,0.10780000000022483
0.161,0.135,1.677,-0.447,0.10800000000017462
0.161,0.136,1.677,-0.447,0.10820000000012442
0.161,0.136,1.676,-0.488,0.10840000000007421
