I,II,RESP,SCG,timestamp
0.004,0.001,-0.044,0.045,0.008600000000001273
0.004,0.002,-0.044,0.045,0.008800000000007913
0.004,0.003,-0.044,0.076,0.009000000000014552
0.004,0.004,-0.044,0.076,0.009200000000021191
0.005,0.005,-0.044,0.076,0.00940000000002783
0.005,0.006,-0.044,0.076,0.009599999999977626
0.005,0.007,-0.044,0.076,0.009799999999984266
0.005,0.007,-0.044,0.076,0.009999999999990905
0.005,0.008,-0.043,0.106,0.010199999999997544
0.006,0.009,-0.043,0.106,0.010400000000004184
0.006,0.01,-0.043,0.106,0.010600000000010823
0.006,0.011,-0.043,0.106,0.010800000000017462
0.006,0.011,-0.043,0.106,0.011000000000024102
0.006,0.012,-0.043,0.106,0.011199999999973898
0.006,0.013,-0.043,0.106,0.011399999999980537
0.006,0.014,-0.043,0.137,0.011599999999987176
0.006,0.014,-0.043,0.137,0.011799999999993815
0.007,0.015,-0.043,0.168,0.012000000000000455
0.007,0.016,-0.043,0.198,0.012200000000007094
0.007,0.016,-0.043,0.198,0.012400000000013733
0.007,0.017,-0.043,0.198,0.012600000000020373
0.007,0.017,-0.043,0.229,0.012800000000027012
0.007,0.018,-0.043,0.229,0.012999999999976808
0.007,0.018,-0.043,0.229,0.013199999999983447
0.007,0.019,-0.043,0.229,0.013399999999990087
0.007,0.019,-0.043,0.229,0.013599999999996726
0.007,0.02,-0.043,0.229,0.013800000000003365
0.007,0.02,-0.043,0.26,0.014000000000010004
0.007,0.021,-0.043,0.26,0.014200000000016644
0.007,0.021,-0.043,0.229,0.014400000000023283
0.007,0.022,-0.043,0.229,0.014599999999973079
0.007,0.022,-0.043,0.229,0.014799999999979718
0.007,0.022,-0.043,0.229,0.014999999999986358
0.007,0.023,-0.043,0.229,0.015199999999992997
0.008,0.023,-0.043,0.229,0.015399999999999636
0.008,0.023,-0.043,0.229,0.015600000000006276
0.008,0.024,-0.043,0.229,0.015800000000012915
0.008,0.024,-0.043,0.229,0.016000000000019554
0.008,0.024,-0.043,0.229,0.016200000000026193
0.008,0.024,-0.043,0.229,0.01639999999997599
0.008,0.024,-0.043,0.198,0.01659999999998263
0.008,0.025,-0.043,0.198,0.016799999999989268
0.008,0.025,-0.043,0.198,0.016999999999995907
0.008,0.025,-0.043,0.198,0.017200000000002547
0.008,0.025,-0.043,0.198,0.017400000000009186
0.008,0.025,-0.043,0.198,0.017600000000015825
0.008,0.026,-0.042,0.229,0.017800000000022465
0.009,0.026,-0.042,0.229,0.01799999999997226
0.009,0.026,-0.042,0.229,0.0181999999999789
0.009,0.026,-0.042,0.229,0.01839999999998554
0.009,0.026,-0.042,0.229,0.01859999999999218
0.009,0.026,-0.042,0.229,0.018799999999998818
0.01,0.026,-0.042,0.229,0.019000000000005457
0.01,0.026,-0.042,0.26,0.019200000000012096
0.01,0.026,-0.042,0.26,0.019400000000018736
0.01,0.026,-0.042,0.26,0.019600000000025375
0.01,0.026,-0.042,0.26,0.01979999999997517
0.011,0.026,-0.042,0.26,0.01999999999998181
0.011,0.026,-0.042,0.26,0.02019999999998845
0.011,0.026,-0.042,0.26,0.02039999999999509
0.011,0.026,-0.042,0.26,0.020600000000001728
0.011,0.026,-0.042,0.26,0.020800000000008367
0.012,0.026,-0.042,0.26,0.021000000000015007
0.012,0.026,-0.042,0.26,0.021200000000021646
0.013,0.026,-0.042,0.26,0.021400000000028285
0.013,0.025,-0.042,0.229,0.02159999999997808
0.013,0.025,-0.042,0.229,0.02179999999998472
0.013,0.025,-0.042,0.229,0.02199999999999136
0.014,0.025,-0.042,0.229,0.022199999999998
0.014,0.025,-0.042,0.198,0.02240000000000464
0.015,0.025,-0.042,0.198,0.022600000000011278
0.015,0.025,-0.042,0.198,0.022800000000017917
0.015,0.025,-0.042,0.198,0.023000000000024556
0.016,0.024,-0.042,0.198,0.023199999999974352
0.017,0.024,-0.042,0.198,0.02339999999998099
0.017,0.024,-0.042,0.198,0.02359999999998763
0.017,0.024,-0.042,0.198,0.02379999999999427
0.018,0.024,-0.042,0.229,0.02400000000000091
0.018,0.024,-0.042,0.229,0.02420000000000755
0.019,0.024,-0.042,0.229,0.024400000000014188
0.019,0.024,-0.042,0.26,0.024600000000020827
0.02,0.024,-0.042,0.26,0.024800000000027467
0.02,0.024,-0.042,0.26,0.024999999999977263
0.021,0.024,-0.042,0.26,0.025199999999983902
0.022,0.024,-0.042,0.26,0.02539999999999054
0.022,0.024,-0.042,0.291,0.02559999999999718
0.023,0.024,-0.042,0.291,0.02580000000000382
0.023,0.024,-0.042,0.291,0.02600000000001046
0.024,0.024,-0.042,0.291,0.0262000000000171
0.024,0.024,-0.042,0.291,0.026400000000023738
0.025,0.024,-0.042,0.291,0.026599999999973534
0.025,0.024,-0.042,0.291,0.026799999999980173
0.026,0.024,-0.042,0.291,0.026999999999986812
0.026,0.024,-0.042,0.291,0.02719999999999345
0.027,0.024,-0.042,0.291,0.02740000000000009
0.027,0.024,-0.042,0.291,0.02760000000000673
0.028,0.024,-0.041,0.291,0.02780000000001337
0.029,0.024,-0.041,0.26,0.02800000000002001
0.029,0.024,-0.041,0.26,0.028200000000026648
0.029,0.024,-0.041,0.26,0.028399999999976444
0.03,0.024,-0.041,0.229,0.028599999999983083
0.031,0.024,-0.041,0.229,0.028799999999989723
0.031,0.024,-0.041,0.229,0.028999999999996362
0.031,0.025,-0.041,0.229,0.029200000000003
0.032,0.025,-0.041,0.229,0.02940000000000964
0.033,0.025,-0.041,0.229,0.02960000000001628
0.033,0.025,-0.041,0.229,0.02980000000002292
0.033,0.025,-0.041,0.26,0.029999999999972715
0.034,0.025,-0.041,0.26,0.030199999999979354
0.034,0.026,-0.041,0.26,0.030399999999985994
0.035,0.026,-0.041,0.26,0.030599999999992633
0.035,0.026,-0.041,0.26,0.030799999999999272
0.035,0.026,-0.041,0.26,0.03100000000000591
0.036,0.027,-0.041,0.26,0.03120000000001255
0.036,0.027,-0.041,0.26,0.03140000000001919
0.036,0.027,-0.041,0.26,0.03160000000002583
0.037,0.027,-0.041,0.26,0.031799999999975626
0.037,0.028,-0.041,0.26,0.031999999999982265
0.037,0.028,-0.041,0.229,0.032199999999988904
0.038,0.028,-0.041,0.229,0.032399999999995543
0.038,0.028,-0.041,0.229,0.03260000000000218
0.038,0.029,-0.041,0.229,0.03280000000000882
0.038,0.029,-0.041,0.229,0.03300000000001546
0.038,0.029,-0.041,0.229,0.0332000000000221
0.038,0.03,-0.041,0.229,0.0333999999999719
0.039,0.03,-0.041,0.229,0.033599999999978536
0.039,0.03,-0.041,0.229,0.033799999999985175
0.039,0.03,-0.041,0.198,0.033999999999991815
0.039,0.03,-0.041,0.198,0.034199999999998454
0.039,0.031,-0.041,0.168,0.03440000000000509
0.039,0.031,-0.041,0.168,0.03460000000001173
0.039,0.031,-0.041,0.137,0.03480000000001837
0.039,0.031,-0.041,0.137,0.03500000000002501
0.039,0.032,-0.041,0.106,0.03519999999997481
0.039,0.032,-0.041,0.106,0.035399999999981446
0.039,0.032,-0.041,0.106,0.035599999999988086
0.039,0.032,-0.041,0.106,0.035799999999994725
0.039,0.032,-0.041,0.106,0.036000000000001364
0.039,0.033,-0.041,0.106,0.036200000000008004
0.039,0.033,-0.041,0.137,0.03640000000001464
0.039,0.033,-0.04,0.137,0.03660000000002128
0.039,0.033,-0.04,0.137,0.03680000000002792
0.039,0.033,-0.04,0.168,0.03699999999997772
0.039,0.033,-0.04,0.168,0.03719999999998436
0.039,0.033,-0.04,0.168,0.037399999999990996
0.039,0.033,-0.04,0.168,0.037599999999997635
0.038,0.033,-0.04,0.168,0.037800000000004275
0.038,0.033,-0.04,0.168,0.038000000000010914
0.038,0.033,-0.04,0.168,0.03820000000001755
0.038,0.033,-0.04,0.198,0.03840000000002419
0.038,0.033,-0.04,0.198,0.03859999999997399
0.038,0.033,-0.04,0.198,0.03879999999998063
0.038,0.033,-0.04,0.198,0.03899999999998727
0.037,0.033,-0.04,0.198,0.039199999999993906
0.037,0.033,-0.04,0.198,0.039400000000000546
0.037,0.033,-0.04,0.198,0.039600000000007185
0.037,0.032,-0.04,0.198,0.039800000000013824
0.036,0.032,-0.04,0.198,0.040000000000020464
0.036,0.032,-0.04,0.198,0.0402000000000271
0.036,0.032,-0.04,0.198,0.0403999999999769
0.036,0.031,-0.04,0.198,0.04059999999998354
0.035,0.031,-0.04,0.198,0.04079999999999018
0.035,0.031,-0.04,0.198,0.04099999999999682
0.035,0.03,-0.04,0.198,0.041200000000003456
0.035,0.03,-0.04,0.198,0.041400000000010095
0.034,0.03,-0.04,0.198,0.041600000000016735
0.034,0.029,-0.04,0.198,0.041800000000023374
0.034,0.029,-0.04,0.198,0.04199999999997317
0.033,0.028,-0.04,0.198,0.04219999999997981
0.033,0.028,-0.04,0.198,0.04239999999998645
0.033,0.027,-0.04,0.198,0.04259999999999309
0.032,0.027,-0.04,0.198,0.04279999999999973
0.032,0.026,-0.04,0.198,0.043000000000006366
0.032,0.026,-0.04,0.198,0.043200000000013006
0.031,0.025,-0.04,0.198,0.043400000000019645
0.031,0.024,-0.04,0.198,0.043600000000026284
0.031,0.024,-0.04,0.198,0.04379999999997608
0.031,0.023,-0.04,0.198,0.04399999999998272
0.031,0.023,-0.04,0.198,0.04419999999998936
0.03,0.022,-0.04,0.229,0.044399999999996
0.03,0.021,-0.04,0.229,0.04460000000000264
0.03,0.02,-0.04,0.229,0.04480000000000928
0.029,0.019,-0.04,0.229,0.045000000000015916
0.029,0.019,-0.04,0.229,0.045200000000022555
0.029,0.018,-0.04,0.229,0.04539999999997235
0.029,0.017,-0.04,0.229,0.04559999999997899
0.029,0.016,-0.04,0.229,0.04579999999998563
0.029,0.015,-0.04,0.229,0.04599999999999227
0.028,0.014,-0.04,0.229,0.04619999999999891
0.028,0.013,-0.04,0.229,0.04640000000000555
0.028,0.012,-0.04,0.198,0.04660000000001219
0.028,0.011,-0.04,0.198,0.04680000000001883
0.028,0.011,-0.04,0.198,0.047000000000025466
0.027,0.009,-0.04,0.198,0.04719999999997526
0.027,0.008,-0.04,0.198,0.0473999999999819
0.027,0.007,-0.04,0.168,0.04759999999998854
0.027,0.006,-0.04,0.168,0.04779999999999518
0.027,0.005,-0.04,0.168,0.04800000000000182
0.027,0.004,-0.04,0.168,0.04820000000000846
0.027,0.003,-0.04,0.168,0.0484000000000151
0.027,0.002,-0.039,0.168,0.04860000000002174
0.027,0.0,-0.039,0.168,0.048800000000028376
0.027,-0.001,-0.039,0.137,0.04899999999997817
0.027,-0.002,-0.039,0.137,0.04919999999998481
0.027,-0.003,-0.039,0.137,0.04939999999999145
0.027,-0.004,-0.039,0.137,0.04959999999999809
0.027,-0.006,-0.039,0.137,0.04980000000000473
0.027,-0.007,-0.039,0.137,0.05000000000001137
0.027,-0.008,-0.039,0.137,0.05020000000001801
0.027,-0.009,-0.039,0.137,0.05040000000002465
0.027,-0.011,-0.039,0.137,0.05059999999997444
0.027,-0.012,-0.039,0.137,0.05079999999998108
0.027,-0.013,-0.039,0.137,0.05099999999998772
0.027,-0.015,-0.039,0.137,0.05119999999999436
0.027,-0.016,-0.039,0.137,0.051400000000001
0.027,-0.017,-0.039,0.137,0.05160000000000764
0.027,-0.018,-0.039,0.137,0.05180000000001428
0.027,-0.02,-0.039,0.137,0.05200000000002092
0.027,-0.021,-0.039,0.137,0.05220000000002756
0.027,-0.022,-0.039,0.137,0.052399999999977354
0.027,-0.024,-0.039,0.106,0.05259999999998399
0.027,-0.025,-0.039,0.106,0.05279999999999063
0.027,-0.027,-0.039,0.106,0.05299999999999727
0.027,-0.028,-0.039,0.076,0.05320000000000391
0.027,-0.029,-0.039,0.076,0.05340000000001055
0.027,-0.031,-0.039,0.076,0.05360000000001719
0.027,-0.032,-0.039,0.076,0.05380000000002383
0.027,-0.033,-0.039,0.076,0.053999999999973625
0.027,-0.034,-0.039,0.076,0.054199999999980264
0.028,-0.036,-0.039,0.076,0.0543999999999869
0.028,-0.037,-0.039,0.076,0.05459999999999354
0.028,-0.039,-0.039,0.076,0.05480000000000018
0.028,-0.04,-0.039,0.076,0.05500000000000682
0.028,-0.041,-0.039,0.106,0.05520000000001346
0.028,-0.043,-0.039,0.106,0.0554000000000201
0.028,-0.044,-0.039,0.106,0.05560000000002674
0.028,-0.045,-0.039,0.106,0.055799999999976535
0.028,-0.046,-0.039,0.106,0.055999999999983174
0.028,-0.048,-0.039,0.106,0.056199999999989814
0.028,-0.049,-0.039,0.076,0.05639999999999645
0.028,-0.051,-0.039,0.076,0.05660000000000309
0.028,-0.052,-0.039,0.076,0.05680000000000973
0.028,-0.053,-0.039,0.076,0.05700000000001637
0.027,-0.054,-0.039,0.076,0.05720000000002301
0.027,-0.055,-0.039,0.045,0.057399999999972806
0.027,-0.057,-0.039,0.045,0.057599999999979445
0.027,-0.058,-0.039,0.045,0.057799999999986085
0.027,-0.059,-0.039,0.045,0.057999999999992724
0.027,-0.06,-0.039,0.014,0.05819999999999936
0.027,-0.061,-0.039,0.014,0.058400000000006
0.027,-0.063,-0.039,0.014,0.05860000000001264
0.027,-0.064,-0.039,0.014,0.05880000000001928
0.026,-0.065,-0.038,0.014,0.05900000000002592
0.026,-0.066,-0.038,0.014,0.059199999999975716
0.026,-0.067,-0.038,0.014,0.059399999999982356
0.026,-0.068,-0.038,0.014,0.059599999999988995
0.026,-0.069,-0.038,0.014,0.059799999999995634
0.025,-0.07,-0.038,0.014,0.060000000000002274
0.025,-0.072,-0.038,0.045,0.06020000000000891
0.024,-0.072,-0.038,0.045,0.06040000000001555
0.024,-0.073,-0.038,0.045,0.06060000000002219
0.024,-0.075,-0.038,0.045,0.06079999999997199
0.023,-0.076,-0.038,0.045,0.06099999999997863
0.023,-0.077,-0.038,0.076,0.061199999999985266
0.022,-0.078,-0.038,0.076,0.061399999999991905
0.022,-0.079,-0.038,0.076,0.061599999999998545
0.021,-0.08,-0.038,0.045,0.061800000000005184
0.021,-0.081,-0.038,0.045,0.06200000000001182
0.02,-0.082,-0.038,0.045,0.06220000000001846
0.02,-0.083,-0.038,0.045,0.0624000000000251
0.019,-0.084,-0.038,0.014,0.0625999999999749
0.018,-0.084,-0.038,0.014,0.06279999999998154
0.018,-0.085,-0.038,-0.017,0.06299999999998818
0.017,-0.086,-0.038,-0.017,0.06319999999999482
0.017,-0.087,-0.038,-0.017,0.06340000000000146
0.016,-0.088,-0.038,-0.017,0.0636000000000081
0.015,-0.089,-0.038,-0.017,0.06380000000001473
0.015,-0.09,-0.038,-0.048,0.06400000000002137
0.014,-0.091,-0.038,-0.048,0.06420000000002801
0.013,-0.092,-0.038,-0.048,0.06439999999997781
0.012,-0.092,-0.038,-0.048,0.06459999999998445
0.011,-0.093,-0.038,-0.048,0.06479999999999109
0.011,-0.094,-0.038,-0.017,0.06499999999999773
0.01,-0.095,-0.038,-0.017,0.06520000000000437
0.009,-0.096,-0.038,-0.017,0.065400000000011
0.008,-0.097,-0.038,0.014,0.06560000000001764
0.008,-0.097,-0.038,0.014,0.06580000000002428
0.006,-0.098,-0.038,0.045,0.06599999999997408
0.006,-0.099,-0.038,0.045,0.06619999999998072
0.005,-0.1,-0.038,0.045,0.06639999999998736
0.004,-0.101,-0.038,0.076,0.066599999999994
0.003,-0.101,-0.038,0.076,0.06680000000000064
0.002,-0.102,-0.038,0.076,0.06700000000000728
0.001,-0.103,-0.038,0.076,0.06720000000001392
-0.0,-0.104,-0.038,0.076,0.06740000000002055
-0.001,-0.104,-0.038,0.076,0.0676000000000272
-0.002,-0.105,-0.038,0.076,0.06779999999997699
-0.003,-0.106,-0.038,0.076,0.06799999999998363
-0.004,-0.107,-0.038,0.076,0.06819999999999027
-0.005,-0.107,-0.038,0.076,0.06839999999999691
-0.007,-0.108,-0.038,0.076,0.06860000000000355
-0.007,-0.109,-0.038,0.076,0.06880000000001019
-0.008,-0.109,-0.038,0.076,0.06900000000001683
-0.01,-0.11,-0.038,0.076,0.06920000000002346
-0.011,-0.111,-0.038,0.076,0.06939999999997326
-0.012,-0.111,-0.038,0.076,0.0695999999999799
-0.013,-0.112,-0.038,0.106,0.06979999999998654
-0.014,-0.113,-0.038,0.106,0.06999999999999318
-0.015,-0.113,-0.038,0.106,0.07019999999999982
-0.016,-0.114,-0.038,0.106,0.07040000000000646
-0.017,-0.115,-0.038,0.106,0.0706000000000131
-0.019,-0.115,-0.038,0.137,0.07080000000001974
-0.02,-0.116,-0.038,0.137,0.07100000000002638
-0.021,-0.116,-0.038,0.137,0.07119999999997617
-0.022,-0.117,-0.038,0.137,0.07139999999998281
-0.023,-0.117,-0.038,0.168,0.07159999999998945
-0.024,-0.118,-0.038,0.168,0.07179999999999609
-0.025,-0.119,-0.038,0.198,0.07200000000000273
-0.026,-0.119,-0.038,0.229,0.07220000000000937
-0.028,-0.12,-0.038,0.229,0.07240000000001601
-0.029,-0.121,-0.038,0.26,0.07260000000002265
-0.03,-0.121,-0.038,0.26,0.07279999999997244
-0.031,-0.122,-0.038,0.291,0.07299999999997908
-0.032,-0.123,-0.038,0.291,0.07319999999998572
-0.033,-0.123,-0.038,0.291,0.07339999999999236
-0.034,-0.124,-0.038,0.291,0.073599999999999
-0.035,-0.124,-0.037,0.291,0.07380000000000564
-0.036,-0.125,-0.037,0.291,0.07400000000001228
-0.037,-0.125,-0.037,0.291,0.07420000000001892
-0.038,-0.126,-0.037,0.321,0.07440000000002556
-0.039,-0.127,-0.037,0.321,0.07459999999997535
-0.04,-0.127,-0.037,0.321,0.07479999999998199
-0.041,-0.128,-0.037,0.321,0.07499999999998863
-0.042,-0.128,-0.037,0.321,0.07519999999999527
-0.043,-0.129,-0.037,0.321,0.07540000000000191
-0.044,-0.129,-0.037,0.352,0.07560000000000855
-0.045,-0.13,-0.037,0.352,0.07580000000001519
-0.046,-0.13,-0.037,0.352,0.07600000000002183
-0.047,-0.131,-0.037,0.352,0.07619999999997162
-0.048,-0.132,-0.037,0.352,0.07639999999997826
-0.048,-0.132,-0.037,0.383,0.0765999999999849
-0.049,-0.133,-0.037,0.383,0.07679999999999154
-0.05,-0.133,-0.037,0.383,0.07699999999999818
-0.051,-0.134,-0.037,0.414,0.07720000000000482
-0.052,-0.134,-0.037,0.414,0.07740000000001146
-0.052,-0.135,-0.037,0.414,0.0776000000000181
-0.053,-0.135,-0.037,0.414,0.07780000000002474
-0.054,-0.135,-0.037,0.414,0.07799999999997453
-0.055,-0.136,-0.037,0.414,0.07819999999998117
-0.055,-0.136,-0.037,0.414,0.07839999999998781
-0.056,-0.137,-0.037,0.414,0.07859999999999445
-0.057,-0.137,-0.037,0.414,0.07880000000000109
-0.057,-0.138,-0.037,0.445,0.07900000000000773
-0.058,-0.138,-0.037,0.445,0.07920000000001437
-0.058,-0.139,-0.037,0.445,0.07940000000002101
-0.059,-0.139,-0.037,0.475,0.07960000000002765
-0.059,-0.14,-0.037,0.475,0.07979999999997744
-0.06,-0.14,-0.037,0.506,0.07999999999998408
-0.06,-0.14,-0.037,0.506,0.08019999999999072
-0.061,-0.141,-0.037,0.506,0.08039999999999736
-0.061,-0.141,-0.037,0.506,0.080600000000004
-0.062,-0.142,-0.037,0.537,0.08080000000001064
-0.062,-0.142,-0.037,0.537,0.08100000000001728
-0.063,-0.142,-0.037,0.537,0.08120000000002392
-0.063,-0.142,-0.037,0.537,0.08139999999997372
-0.064,-0.143,-0.037,0.537,0.08159999999998035
-0.064,-0.143,-0.037,0.537,0.081799999999987
-0.064,-0.143,-0.037,0.537,0.08199999999999363
-0.065,-0.144,-0.037,0.537,0.08220000000000027
-0.065,-0.144,-0.037,0.537,0.08240000000000691
-0.065,-0.144,-0.037,0.537,0.08260000000001355
-0.066,-0.144,-0.037,0.537,0.08280000000002019
-0.066,-0.144,-0.037,0.537,0.08300000000002683
-0.066,-0.145,-0.037,0.537,0.08319999999997663
-0.067,-0.145,-0.037,0.537,0.08339999999998327
-0.067,-0.145,-0.037,0.537,0.0835999999999899
-0.067,-0.145,-0.037,0.537,0.08379999999999654
-0.067,-0.145,-0.037,0.537,0.08400000000000318
-0.068,-0.145,-0.037,0.567,0.08420000000000982
-0.068,-0.146,-0.037,0.567,0.08440000000001646
-0.068,-0.146,-0.037,0.567,0.0846000000000231
-0.068,-0.146,-0.037,0.567,0.0847999999999729
-0.069,-0.146,-0.037,0.567,0.08499999999997954
-0.069,-0.146,-0.037,0.567,0.08519999999998618
-0.069,-0.146,-0.037,0.567,0.08539999999999281
-0.069,-0.146,-0.037,0.567,0.08559999999999945
-0.069,-0.146,-0.037,0.598,0.0858000000000061
-0.069,-0.146,-0.037,0.598,0.08600000000001273
-0.069,-0.146,-0.037,0.598,0.08620000000001937
-0.07,-0.146,-0.037,0.629,0.08640000000002601
-0.07,-0.146,-0.037,0.629,0.08659999999997581
-0.07,-0.146,-0.037,0.66,0.08679999999998245
-0.07,-0.146,-0.037,0.66,0.08699999999998909
-0.07,-0.146,-0.037,0.66,0.08719999999999573
-0.07,-0.146,-0.036,0.66,0.08740000000000236
-0.07,-0.146,-0.036,0.66,0.087600000000009
-0.07,-0.145,-0.036,0.66,0.08780000000001564
-0.07,-0.145,-0.036,0.66,0.08800000000002228
-0.07,-0.145,-0.036,0.66,0.08819999999997208
-0.071,-0.145,-0.036,0.66,0.08839999999997872
-0.071,-0.145,-0.036,0.66,0.08859999999998536
-0.071,-0.145,-0.036,0.66,0.088799999999992
-0.071,-0.145,-0.036,0.66,0.08899999999999864
-0.071,-0.144,-0.036,0.691,0.08920000000000528
-0.071,-0.144,-0.036,0.691,0.08940000000001191
-0.071,-0.144,-0.036,0.691,0.08960000000001855
-0.071,-0.144,-0.036,0.721,0.08980000000002519
-0.071,-0.144,-0.036,0.721,0.08999999999997499
-0.07,-0.143,-0.036,0.721,0.09019999999998163
-0.07,-0.143,-0.036,0.721,0.09039999999998827
-0.07,-0.143,-0.036,0.752,0.0905999999999949
-0.07,-0.143,-0.036,0.752,0.09080000000000155
-0.07,-0.142,-0.036,0.752,0.09100000000000819
-0.07,-0.142,-0.036,0.752,0.09120000000001482
-0.07,-0.142,-0.036,0.752,0.09140000000002146
-0.07,-0.142,-0.036,0.752,0.0916000000000281
-0.07,-0.142,-0.036,0.752,0.0917999999999779
-0.07,-0.142,-0.036,0.752,0.09199999999998454
-0.069,-0.141,-0.036,0.752,0.09219999999999118
-0.069,-0.141,-0.036,0.783,0.09239999999999782
-0.069,-0.141,-0.036,0.783,0.09260000000000446
-0.069,-0.141,-0.036,0.783,0.0928000000000111
-0.069,-0.14,-0.036,0.814,0.09300000000001774
-0.069,-0.14,-0.036,0.814,0.09320000000002437
-0.069,-0.14,-0.036,0.844,0.09339999999997417
-0.069,-0.14,-0.036,0.844,0.09359999999998081
-0.069,-0.139,-0.036,0.844,0.09379999999998745
-0.069,-0.139,-0.036,0.875,0.09399999999999409
-0.068,-0.139,-0.036,0.875,0.09420000000000073
-0.068,-0.139,-0.036,0.875,0.09440000000000737
-0.068,-0.139,-0.036,0.906,0.094600000000014
-0.068,-0.138,-0.036,0.906,0.09480000000002065
-0.068,-0.138,-0.036,0.937,0.09500000000002728
-0.068,-0.138,-0.036,0.937,0.09519999999997708
-0.067,-0.138,-0.036,0.937,0.09539999999998372
-0.067,-0.138,-0.036,0.967,0.09559999999999036
-0.067,-0.137,-0.036,0.967,0.095799999999997
-0.067,-0.137,-0.036,0.967,0.09600000000000364
-0.067,-0.137,-0.036,0.967,0.09620000000001028
-0.067,-0.137,-0.036,0.967,0.09640000000001692
-0.067,-0.137,-0.036,0.967,0.09660000000002356
-0.067,-0.137,-0.036,0.967,0.09679999999997335
-0.066,-0.137,-0.036,0.967,0.09699999999997999
-0.066,-0.136,-0.036,0.967,0.09719999999998663
-0.066,-0.136,-0.036,0.967,0.09739999999999327
-0.066,-0.136,-0.036,0.967,0.09759999999999991
-0.066,-0.136,-0.036,0.967,0.09780000000000655
-0.065,-0.136,-0.036,0.967,0.09800000000001319
-0.065,-0.136,-0.036,0.967,0.09820000000001983
-0.065,-0.136,-0.036,0.998,0.09840000000002647
-0.065,-0.136,-0.036,0.998,0.09859999999997626
-0.065,-0.136,-0.036,0.998,0.0987999999999829
-0.065,-0.136,-0.036,0.998,0.09899999999998954
-0.065,-0.136,-0.036,0.998,0.09919999999999618
-0.064,-0.135,-0.036,0.998,0.09940000000000282
-0.064,-0.135,-0.036,1.029,0.09960000000000946
-0.064,-0.135,-0.036,1.029,0.0998000000000161
-0.064,-0.135,-0.036,1.029,0.10000000000002274
-0.064,-0.135,-0.036,1.029,0.10019999999997253
-0.064,-0.135,-0.036,1.029,0.10039999999997917
-0.064,-0.135,-0.036,1.029,0.10059999999998581
-0.064,-0.135,-0.036,1.029,0.10079999999999245
-0.063,-0.135,-0.036,1.029,0.10099999999999909
-0.063,-0.135,-0.036,0.998,0.10120000000000573
-0.063,-0.135,-0.036,0.998,0.10140000000001237
-0.063,-0.135,-0.036,0.998,0.10160000000001901
-0.063,-0.135,-0.036,0.998,0.10180000000002565
-0.063,-0.135,-0.036,0.998,0.10199999999997544
-0.063,-0.135,-0.036,0.998,0.10219999999998208
-0.063,-0.135,-0.036,1.029,0.10239999999998872
-0.062,-0.135,-0.036,1.029,0.10259999999999536
-0.062,-0.136,-0.036,1.029,0.102800000000002
